(0.625,0.2307692308)
(0.6234413965,0.2319508449)
(0.6218905473,0.2331288344)
(0.6203473946,0.2343032159)
(0.6188118812,0.2354740061)
(0.6172839506,0.2366412213)
(0.6157635468,0.237804878)
(0.6142506142,0.2389649923)
(0.612745098,0.2401215805)
(0.6112469437,0.2412746585)
(0.6097560976,0.2424242424)
(0.6082725061,0.2435703479)
(0.6067961165,0.2447129909)
(0.6053268765,0.245852187)
(0.6038647343,0.2469879518)
(0.6024096386,0.2481203007)
(0.6009615385,0.2492492492)
(0.5995203837,0.2503748126)
(0.5980861244,0.251497006)
(0.5966587112,0.2526158446)
(0.5952380952,0.2537313433)
(0.593824228,0.2548435172)
(0.5924170616,0.255952381)
(0.5910165484,0.2570579495)
(0.5896226415,0.2581602374)
(0.5882352941,0.2592592593)
(0.5868544601,0.2603550296)
(0.5854800936,0.2614475628)
(0.5841121495,0.2625368732)
(0.5827505827,0.263622975)
(0.5813953488,0.2647058824)
(0.5800464037,0.2657856094)
(0.5787037037,0.2668621701)
(0.5773672056,0.2679355784)
(0.5760368664,0.269005848)
(0.5747126437,0.2700729927)
(0.5733944954,0.2711370262)
(0.5720823798,0.2721979622)
(0.5707762557,0.273255814)
(0.569476082,0.2743105951)
(0.5681818182,0.2753623188)
(0.566893424,0.2764109985)
(0.5656108597,0.2774566474)
(0.5643340858,0.2784992785)
(0.5630630631,0.2795389049)
(0.5617977528,0.2805755396)
(0.5605381166,0.2816091954)
(0.5592841163,0.2826398852)
(0.5580357143,0.2836676218)
(0.5567928731,0.2846924178)
(0.5555555556,0.2857142857)
(0.554323725,0.2867332382)
(0.5530973451,0.2877492877)
(0.5518763797,0.2887624467)
(0.550660793,0.2897727273)
(0.5494505495,0.2907801418)
(0.548245614,0.2917847025)
(0.5470459518,0.2927864214)
(0.5458515284,0.2937853107)
(0.5446623094,0.2947813822)
(0.5434782609,0.2957746479)
(0.5422993492,0.2967651196)
(0.5411255411,0.297752809)
(0.5399568034,0.2987377279)
(0.5387931034,0.299719888)
(0.5376344086,0.3006993008)
(0.5364806867,0.3016759777)
(0.5353319058,0.3026499303)
(0.5341880342,0.3036211699)
(0.5330490405,0.3045897079)
(0.5319148936,0.3055555556)
(0.5307855626,0.306518724)
(0.5296610169,0.3074792244)
(0.5285412262,0.3084370678)
(0.5274261603,0.3093922652)
(0.5263157894,0.3103448276)
(0.525210084,0.3112947658)
(0.5241090147,0.3122420908)
(0.5230125523,0.3131868132)
(0.521920668,0.3141289438)
(0.5208333333,0.3150684932)
(0.5197505197,0.316005472)
(0.5186721992,0.3169398907)
(0.5175983437,0.3178717599)
(0.5165289256,0.3188010899)
(0.5154639175,0.3197278911)
(0.5144032922,0.3206521739)
(0.5133470226,0.3215739484)
(0.512295082,0.3224932249)
(0.5112474438,0.3234100135)
(0.5102040816,0.3243243243)
(0.5091649694,0.3252361674)
(0.5081300813,0.3261455526)
(0.5070993915,0.3270524899)
(0.5060728745,0.3279569892)
(0.5050505051,0.3288590604)
(0.5040322581,0.3297587131)
(0.5030181086,0.3306559571)
(0.5020080321,0.3315508021)
(0.501002004,0.3324432576)
(0.5,0.3333333333)
(0.499001996,0.3342210386)
(0.4980079681,0.335106383)
(0.4970178926,0.3359893758)
(0.496031746,0.3368700265)
(0.4950495049,0.3377483443)
(0.4940711462,0.3386243386)
(0.4930966469,0.3394980185)
(0.4921259843,0.3403693931)
(0.4911591356,0.3412384717)
(0.4901960784,0.3421052632)
(0.4892367906,0.3429697766)
(0.48828125,0.343832021)
(0.4873294347,0.3446920052)
(0.486381323,0.3455497382)
(0.4854368932,0.3464052287)
(0.484496124,0.3472584856)
(0.4835589941,0.3481095176)
(0.4826254826,0.3489583333)
(0.4816955684,0.3498049414)
(0.4807692308,0.3506493506)
(0.4798464492,0.3514915694)
(0.4789272031,0.3523316062)
(0.4780114723,0.3531694696)
(0.4770992366,0.354005168)
(0.4761904762,0.3548387097)
(0.4752851711,0.3556701031)
(0.4743833017,0.3564993565)
(0.4734848485,0.3573264781)
(0.4725897921,0.3581514762)
(0.4716981132,0.358974359)
(0.4708097928,0.3597951344)
(0.469924812,0.3606138107)
(0.4690431519,0.3614303959)
(0.468164794,0.362244898)
(0.4672897196,0.3630573249)
(0.4664179104,0.3638676845)
(0.4655493482,0.3646759848)
(0.4646840149,0.3654822335)
(0.4638218924,0.3662864385)
(0.462962963,0.3670886076)
(0.4621072089,0.3678887484)
(0.4612546125,0.3686868687)
(0.4604051565,0.3694829761)
(0.4595588235,0.3702770781)
(0.4587155963,0.3710691824)
(0.4578754579,0.3718592965)
(0.4570383913,0.3726474279)
(0.4562043796,0.373433584)
(0.4553734062,0.3742177722)
(0.4545454545,0.375)
(0.4537205081,0.3757802747)
(0.4528985507,0.3765586035)
(0.452079566,0.3773349938)
(0.4512635379,0.3781094527)
(0.4504504505,0.3788819876)
(0.4496402878,0.3796526055)
(0.4488330341,0.3804213135)
(0.4480286738,0.3811881188)
(0.4472271914,0.3819530284)
(0.4464285714,0.3827160494)
(0.4456327986,0.3834771887)
(0.4448398577,0.3842364532)
(0.4440497336,0.3849938499)
(0.4432624113,0.3857493857)
(0.4424778761,0.3865030675)
(0.4416961131,0.387254902)
(0.4409171076,0.388004896)
(0.4401408451,0.3887530562)
(0.4393673111,0.3894993895)
(0.4385964912,0.3902439024)
(0.4378283713,0.3909866017)
(0.4370629371,0.3917274939)
(0.4363001745,0.3924665857)
(0.4355400697,0.3932038835)
(0.4347826087,0.393939394)
(0.4340277778,0.3946731235)
(0.4332755633,0.3954050786)
(0.4325259516,0.3961352657)
(0.4317789292,0.3968636912)
(0.4310344828,0.3975903614)
(0.430292599,0.3983152827)
(0.4295532646,0.3990384615)
(0.4288164666,0.3997599039)
(0.4280821918,0.4004796163)
(0.4273504274,0.4011976048)
(0.4266211604,0.4019138756)
(0.4258943782,0.4026284349)
(0.425170068,0.4033412888)
(0.4244482173,0.4040524434)
(0.4237288136,0.4047619048)
(0.4230118444,0.405469679)
(0.4222972973,0.406175772)
(0.4215851602,0.4068801898)
(0.4208754209,0.4075829384)
(0.4201680672,0.4082840237)
(0.4194630872,0.4089834515)
(0.418760469,0.4096812278)
(0.4180602007,0.4103773585)
